year,quarter,waste_type,category,quantity_mt,disposal_method,recycled_pct,location,facility_type,contractor,manifest_id,cost_inr_lakhs
2018,Q1,Hazardous,Chemical Containers,14.805,Authorised TSDF,65.7,Nashik Logistics,Logistics,Tata Steel Recycling,WM-2018Q1-524545,10.89
2018,Q1,Hazardous,E-Waste,8.602,Authorised Recycler,95.1,Nashik Logistics,Logistics,Ramky Enviro,WM-2018Q1-831816,13.28
2018,Q1,Hazardous,Lab Solvents,6.13,Incineration,70.8,Nashik Logistics,Logistics,Hulladek Recycling,WM-2018Q1-801043,3.72
2018,Q1,Non-Hazardous,Paper,20.851,Recycling,91.6,Kandla Terminal,Logistics,Antony Lara Enviro,WM-2018Q1-670198,28.12
2018,Q1,Non-Hazardous,Plastic (Recyclable),22.945,Recycling,82.8,Kandla Terminal,Logistics,Tata Steel Recycling,WM-2018Q1-926088,11.57
2018,Q1,Non-Hazardous,Plastic (Mixed),21.805,Co-processing,40.0,Kandla Terminal,Logistics,Antony Lara Enviro,WM-2018Q1-659427,24.75
2018,Q1,Non-Hazardous,Wood Pallets,11.661,Recycling,74.0,Kandla Terminal,Logistics,ALMA Recyclers,WM-2018Q1-110295,5.56
2018,Q1,Non-Hazardous,Glass,6.598,Recycling,95.7,Kandla Terminal,Logistics,Tata Steel Recycling,WM-2018Q1-501244,5.62
2018,Q1,Non-Hazardous,Metal Scrap,26.887,Recycling,92.0,Kandla Terminal,Logistics,Eco Recycling Ltd,WM-2018Q1-045261,10.02
2018,Q1,Non-Hazardous,Construction Debris,24.832,Landfill,57.8,Kandla Terminal,Logistics,ALMA Recyclers,WM-2018Q1-724646,16.61
2018,Q1,Non-Hazardous,Food Waste,9.739,Composting,68.9,Kandla Terminal,Logistics,Antony Lara Enviro,WM-2018Q1-561631,10.38
2018,Q1,Hazardous,Spent Catalyst,17.624,Authorised TSDF,65.9,Kandla Terminal,Logistics,ALMA Recyclers,WM-2018Q1-899805,12.39
2018,Q1,Hazardous,Used Oil,21.769,Re-refining,83.7,Kandla Terminal,Logistics,Hulladek Recycling,WM-2018Q1-136519,12.49
2018,Q1,Hazardous,Sludge (Process),30.601,Co-processing,30.9,Kandla Terminal,Logistics,Eco Recycling Ltd,WM-2018Q1-723806,26.29
2018,Q1,Hazardous,Chemical Containers,14.802,Authorised TSDF,66.6,Kandla Terminal,Logistics,Saahas Zero Waste,WM-2018Q1-964640,13.38
2018,Q1,Hazardous,E-Waste,10.023,Authorised Recycler,90.1,Kandla Terminal,Logistics,Hulladek Recycling,WM-2018Q1-877561,7.83
2018,Q1,Hazardous,Lab Solvents,5.948,Incineration,75.6,Kandla Terminal,Logistics,Tata Steel Recycling,WM-2018Q1-758860,5.75
2018,Q1,Non-Hazardous,Paper,19.61,Recycling,92.8,Tuticorin Port Cluster,Logistics,Eco Recycling Ltd,WM-2018Q1-139053,14.76
2018,Q1,Non-Hazardous,Plastic (Recyclable),36.266,Recycling,80.6,Tuticorin Port Cluster,Logistics,ALMA Recyclers,WM-2018Q1-606708,30.4
2018,Q1,Non-Hazardous,Plastic (Mixed),23.396,Co-processing,42.8,Tuticorin Port Cluster,Logistics,ALMA Recyclers,WM-2018Q1-128282,18.5
2018,Q1,Non-Hazardous,Wood Pallets,16.284,Recycling,80.9,Tuticorin Port Cluster,Logistics,ALMA Recyclers,WM-2018Q1-761820,6.81
2018,Q1,Non-Hazardous,Glass,7.801,Recycling,92.6,Tuticorin Port Cluster,Logistics,Tata Steel Recycling,WM-2018Q1-370871,6.59
2018,Q1,Non-Hazardous,Metal Scrap,32.218,Recycling,97.3,Tuticorin Port Cluster,Logistics,Tata Steel Recycling,WM-2018Q1-677380,23.77
2018,Q1,Non-Hazardous,Construction Debris,26.577,Landfill,53.0,Tuticorin Port Cluster,Logistics,Eco Recycling Ltd,WM-2018Q1-475325,30.74
2018,Q1,Non-Hazardous,Food Waste,10.058,Composting,72.6,Tuticorin Port Cluster,Logistics,Eco Recycling Ltd,WM-2018Q1-161010,6.62
2018,Q1,Hazardous,Spent Catalyst,20.998,Authorised TSDF,60.4,Tuticorin Port Cluster,Logistics,Hulladek Recycling,WM-2018Q1-491662,18.98
2018,Q1,Hazardous,Used Oil,30.071,Re-refining,87.8,Tuticorin Port Cluster,Logistics,Hulladek Recycling,WM-2018Q1-735596,39.15
2018,Q1,Hazardous,Sludge (Process),31.383,Co-processing,29.8,Tuticorin Port Cluster,Logistics,Antony Lara Enviro,WM-2018Q1-446448,20.3
2018,Q1,Hazardous,Chemical Containers,13.149,Authorised TSDF,68.2,Tuticorin Port Cluster,Logistics,Antony Lara Enviro,WM-2018Q1-284021,11.81
2018,Q1,Hazardous,E-Waste,11.951,Authorised Recycler,95.9,Tuticorin Port Cluster,Logistics,Antony Lara Enviro,WM-2018Q1-600203,15.53
2018,Q1,Hazardous,Lab Solvents,5.75,Incineration,70.5,Tuticorin Port Cluster,Logistics,ALMA Recyclers,WM-2018Q1-709993,2.85
2018,Q1,Non-Hazardous,Paper,23.92,Recycling,88.5,Kolkata Distribution,Distribution,Saahas Zero Waste,WM-2018Q1-678876,36.1
2018,Q1,Non-Hazardous,Plastic (Recyclable),35.738,Recycling,81.4,Kolkata Distribution,Distribution,Eco Recycling Ltd,WM-2018Q1-352550,17.32
2018,Q1,Non-Hazardous,Plastic (Mixed),19.226,Co-processing,42.0,Kolkata Distribution,Distribution,Hulladek Recycling,WM-2018Q1-190944,13.83
2018,Q1,Non-Hazardous,Wood Pallets,14.498,Recycling,75.2,Kolkata Distribution,Distribution,ALMA Recyclers,WM-2018Q1-492337,6.58
2018,Q1,Non-Hazardous,Glass,8.534,Recycling,90.8,Kolkata Distribution,Distribution,Eco Recycling Ltd,WM-2018Q1-883286,5.1
2018,Q1,Non-Hazardous,Metal Scrap,39.212,Recycling,94.0,Kolkata Distribution,Distribution,Saahas Zero Waste,WM-2018Q1-576777,13.63
2018,Q1,Non-Hazardous,Construction Debris,30.967,Landfill,55.0,Kolkata Distribution,Distribution,Hulladek Recycling,WM-2018Q1-729483,11.98
2018,Q1,Non-Hazardous,Food Waste,10.298,Composting,65.4,Kolkata Distribution,Distribution,Antony Lara Enviro,WM-2018Q1-093148,7.62
2018,Q1,Hazardous,Spent Catalyst,20.877,Authorised TSDF,64.1,Kolkata Distribution,Distribution,Antony Lara Enviro,WM-2018Q1-326267,33.4
2018,Q1,Hazardous,Used Oil,32.499,Re-refining,88.0,Kolkata Distribution,Distribution,Ramky Enviro,WM-2018Q1-518561,30.7
2018,Q1,Hazardous,Sludge (Process),44.113,Co-processing,32.5,Kolkata Distribution,Distribution,Re Sustainability,WM-2018Q1-192290,10.87
2018,Q1,Hazardous,Chemical Containers,13.655,Authorised TSDF,64.1,Kolkata Distribution,Distribution,Antony Lara Enviro,WM-2018Q1-538179,11.84
2018,Q1,Hazardous,E-Waste,13.787,Authorised Recycler,89.4,Kolkata Distribution,Distribution,Eco Recycling Ltd,WM-2018Q1-653954,9.12
2018,Q1,Hazardous,Lab Solvents,8.808,Incineration,71.0,Kolkata Distribution,Distribution,Ramky Enviro,WM-2018Q1-964151,1.95
2018,Q1,Non-Hazardous,Paper,19.865,Recycling,90.0,Hyderabad Distribution,Distribution,Eco Recycling Ltd,WM-2018Q1-171180,20.79
2018,Q1,Non-Hazardous,Plastic (Recyclable),25.574,Recycling,84.8,Hyderabad Distribution,Distribution,Ramky Enviro,WM-2018Q1-306010,12.06
2018,Q1,Non-Hazardous,Plastic (Mixed),20.355,Co-processing,42.9,Hyderabad Distribution,Distribution,Tata Steel Recycling,WM-2018Q1-968912,30.14
2018,Q1,Non-Hazardous,Wood Pallets,11.05,Recycling,82.5,Hyderabad Distribution,Distribution,Antony Lara Enviro,WM-2018Q1-270306,9.8
2018,Q1,Non-Hazardous,Glass,5.922,Recycling,92.0,Hyderabad Distribution,Distribution,Eco Recycling Ltd,WM-2018Q1-338744,4.76
2018,Q1,Non-Hazardous,Metal Scrap,34.196,Recycling,92.8,Hyderabad Distribution,Distribution,Saahas Zero Waste,WM-2018Q1-354746,37.49
2018,Q1,Non-Hazardous,Construction Debris,27.686,Landfill,56.9,Hyderabad Distribution,Distribution,Saahas Zero Waste,WM-2018Q1-507452,20.64
2018,Q1,Non-Hazardous,Food Waste,7.542,Composting,69.9,Hyderabad Distribution,Distribution,Saahas Zero Waste,WM-2018Q1-871116,10.02
2018,Q1,Hazardous,Spent Catalyst,20.839,Authorised TSDF,59.3,Hyderabad Distribution,Distribution,Tata Steel Recycling,WM-2018Q1-548298,29.13
2018,Q1,Hazardous,Used Oil,28.157,Re-refining,90.8,Hyderabad Distribution,Distribution,Re Sustainability,WM-2018Q1-296530,19.75
2018,Q1,Hazardous,Sludge (Process),30.684,Co-processing,30.5,Hyderabad Distribution,Distribution,Hulladek Recycling,WM-2018Q1-414321,38.66
2018,Q1,Hazardous,Chemical Containers,13.744,Authorised TSDF,66.5,Hyderabad Distribution,Distribution,Hulladek Recycling,WM-2018Q1-606465,16.36
2018,Q1,Hazardous,E-Waste,7.854,Authorised Recycler,96.8,Hyderabad Distribution,Distribution,Antony Lara Enviro,WM-2018Q1-568076,10.21
2018,Q1,Hazardous,Lab Solvents,6.726,Incineration,75.0,Hyderabad Distribution,Distribution,Antony Lara Enviro,WM-2018Q1-742120,7.53
2018,Q1,Non-Hazardous,Paper,16.499,Recycling,97.5,Lucknow Distribution,Distribution,Antony Lara Enviro,WM-2018Q1-771753,7.7
2018,Q1,Non-Hazardous,Plastic (Recyclable),21.527,Recycling,83.0,Lucknow Distribution,Distribution,Re Sustainability,WM-2018Q1-974007,8.82
2018,Q1,Non-Hazardous,Plastic (Mixed),15.422,Co-processing,40.0,Lucknow Distribution,Distribution,Tata Steel Recycling,WM-2018Q1-611508,18.52
2018,Q1,Non-Hazardous,Wood Pallets,9.283,Recycling,73.0,Lucknow Distribution,Distribution,Re Sustainability,WM-2018Q1-062376,6.74
2018,Q1,Non-Hazardous,Glass,4.494,Recycling,99.5,Lucknow Distribution,Distribution,ALMA Recyclers,WM-2018Q1-453325,1.67
2018,Q1,Non-Hazardous,Metal Scrap,23.692,Recycling,95.4,Lucknow Distribution,Distribution,Hulladek Recycling,WM-2018Q1-194154,32.22
2018,Q1,Non-Hazardous,Construction Debris,24.942,Landfill,53.8,Lucknow Distribution,Distribution,Hulladek Recycling,WM-2018Q1-108026,24.63
2018,Q1,Non-Hazardous,Food Waste,8.436,Composting,73.6,Lucknow Distribution,Distribution,Hulladek Recycling,WM-2018Q1-408901,2.17
2018,Q1,Hazardous,Spent Catalyst,18.47,Authorised TSDF,61.3,Lucknow Distribution,Distribution,Saahas Zero Waste,WM-2018Q1-947724,10.27
2018,Q1,Hazardous,Used Oil,20.331,Re-refining,93.1,Lucknow Distribution,Distribution,ALMA Recyclers,WM-2018Q1-897103,18.52
2018,Q1,Hazardous,Sludge (Process),31.112,Co-processing,30.6,Lucknow Distribution,Distribution,Ramky Enviro,WM-2018Q1-813747,14.29
2018,Q1,Hazardous,Chemical Containers,9.115,Authorised TSDF,68.8,Lucknow Distribution,Distribution,Tata Steel Recycling,WM-2018Q1-916721,12.07
2018,Q1,Hazardous,E-Waste,9.327,Authorised Recycler,88.0,Lucknow Distribution,Distribution,Eco Recycling Ltd,WM-2018Q1-223993,11.04
2018,Q1,Hazardous,Lab Solvents,4.685,Incineration,74.4,Lucknow Distribution,Distribution,Ramky Enviro,WM-2018Q1-193220,7.27
2018,Q1,Non-Hazardous,Paper,18.359,Recycling,94.5,Indore Distribution,Distribution,Tata Steel Recycling,WM-2018Q1-345430,9.38
2018,Q1,Non-Hazardous,Plastic (Recyclable),18.004,Recycling,81.6,Indore Distribution,Distribution,Tata Steel Recycling,WM-2018Q1-400331,7.45
2018,Q1,Non-Hazardous,Plastic (Mixed),13.92,Co-processing,40.9,Indore Distribution,Distribution,Saahas Zero Waste,WM-2018Q1-334659,14.03
2018,Q1,Non-Hazardous,Wood Pallets,9.415,Recycling,77.5,Indore Distribution,Distribution,ALMA Recyclers,WM-2018Q1-636052,9.31
2018,Q1,Non-Hazardous,Glass,5.047,Recycling,88.5,Indore Distribution,Distribution,Eco Recycling Ltd,WM-2018Q1-027002,3.29
2018,Q1,Non-Hazardous,Metal Scrap,22.881,Recycling,97.4,Indore Distribution,Distribution,Re Sustainability,WM-2018Q1-720492,4.35
2018,Q1,Non-Hazardous,Construction Debris,21.07,Landfill,58.6,Indore Distribution,Distribution,Re Sustainability,WM-2018Q1-873198,13.04
2018,Q1,Non-Hazardous,Food Waste,6.426,Composting,65.7,Indore Distribution,Distribution,Hulladek Recycling,WM-2018Q1-236863,7.23
2018,Q1,Hazardous,Spent Catalyst,13.226,Authorised TSDF,61.8,Indore Distribution,Distribution,ALMA Recyclers,WM-2018Q1-698039,15.8
2018,Q1,Hazardous,Used Oil,16.701,Re-refining,90.2,Indore Distribution,Distribution,Eco Recycling Ltd,WM-2018Q1-662276,13.86
2018,Q1,Hazardous,Sludge (Process),19.201,Co-processing,32.0,Indore Distribution,Distribution,Eco Recycling Ltd,WM-2018Q1-048575,18.72
2018,Q1,Hazardous,Chemical Containers,8.937,Authorised TSDF,62.1,Indore Distribution,Distribution,Re Sustainability,WM-2018Q1-639872,10.36
2018,Q1,Hazardous,E-Waste,7.073,Authorised Recycler,87.1,Indore Distribution,Distribution,Ramky Enviro,WM-2018Q1-797669,10.83
2018,Q1,Hazardous,Lab Solvents,5.232,Incineration,76.4,Indore Distribution,Distribution,Tata Steel Recycling,WM-2018Q1-916370,1.26
2018,Q1,Non-Hazardous,Paper,25.227,Recycling,96.3,Pune R&D Center,R&D,Ramky Enviro,WM-2018Q1-391919,30.43
2018,Q1,Non-Hazardous,Plastic (Recyclable),38.235,Recycling,82.9,Pune R&D Center,R&D,Tata Steel Recycling,WM-2018Q1-083881,51.52
2018,Q1,Non-Hazardous,Plastic (Mixed),24.977,Co-processing,38.1,Pune R&D Center,R&D,Saahas Zero Waste,WM-2018Q1-402690,32.54
2018,Q1,Non-Hazardous,Wood Pallets,13.799,Recycling,73.5,Pune R&D Center,R&D,Ramky Enviro,WM-2018Q1-951822,7.63
2018,Q1,Non-Hazardous,Glass,8.803,Recycling,98.9,Pune R&D Center,R&D,Eco Recycling Ltd,WM-2018Q1-560873,10.55
2018,Q1,Non-Hazardous,Metal Scrap,37.129,Recycling,89.7,Pune R&D Center,R&D,Tata Steel Recycling,WM-2018Q1-863734,27.48
2018,Q1,Non-Hazardous,Construction Debris,29.906,Landfill,51.9,Pune R&D Center,R&D,Hulladek Recycling,WM-2018Q1-285323,40.49
2018,Q1,Non-Hazardous,Food Waste,13.908,Composting,73.6,Pune R&D Center,R&D,Ramky Enviro,WM-2018Q1-500486,2.83
2018,Q1,Hazardous,Spent Catalyst,19.422,Authorised TSDF,58.1,Pune R&D Center,R&D,Ramky Enviro,WM-2018Q1-110164,28.09
2018,Q1,Hazardous,Used Oil,28.896,Re-refining,90.2,Pune R&D Center,R&D,Re Sustainability,WM-2018Q1-925598,5.63
2018,Q1,Hazardous,Sludge (Process),35.096,Co-processing,30.9,Pune R&D Center,R&D,Eco Recycling Ltd,WM-2018Q1-286163,37.58
2018,Q1,Hazardous,Chemical Containers,17.952,Authorised TSDF,64.0,Pune R&D Center,R&D,Antony Lara Enviro,WM-2018Q1-097477,15.54
2018,Q1,Hazardous,E-Waste,10.077,Authorised Recycler,86.5,Pune R&D Center,R&D,Hulladek Recycling,WM-2018Q1-132408,11.32
2018,Q1,Hazardous,Lab Solvents,7.945,Incineration,75.6,Pune R&D Center,R&D,ALMA Recyclers,WM-2018Q1-251109,11.85
2018,Q1,Non-Hazardous,Paper,19.251,Recycling,96.3,Bengaluru Tech Park,R&D,Hulladek Recycling,WM-2018Q1-089871,14.18
2018,Q1,Non-Hazardous,Plastic (Recyclable),36.111,Recycling,82.9,Bengaluru Tech Park,R&D,ALMA Recyclers,WM-2018Q1-763544,53.5
2018,Q1,Non-Hazardous,Plastic (Mixed),20.836,Co-processing,40.0,Bengaluru Tech Park,R&D,Re Sustainability,WM-2018Q1-100642,14.55
2018,Q1,Non-Hazardous,Wood Pallets,15.123,Recycling,78.2,Bengaluru Tech Park,R&D,ALMA Recyclers,WM-2018Q1-649774,7.52
2018,Q1,Non-Hazardous,Glass,7.534,Recycling,88.9,Bengaluru Tech Park,R&D,ALMA Recyclers,WM-2018Q1-408299,9.38
2018,Q1,Non-Hazardous,Metal Scrap,29.134,Recycling,99.5,Bengaluru Tech Park,R&D,Eco Recycling Ltd,WM-2018Q1-165783,37.63
2018,Q1,Non-Hazardous,Construction Debris,31.866,Landfill,54.1,Bengaluru Tech Park,R&D,Tata Steel Recycling,WM-2018Q1-562102,7.68
2018,Q1,Non-Hazardous,Food Waste,11.221,Composting,73.8,Bengaluru Tech Park,R&D,Tata Steel Recycling,WM-2018Q1-198438,2.35
2018,Q1,Hazardous,Spent Catalyst,22.029,Authorised TSDF,61.1,Bengaluru Tech Park,R&D,Saahas Zero Waste,WM-2018Q1-737261,18.2
2018,Q1,Hazardous,Used Oil,31.928,Re-refining,86.9,Bengaluru Tech Park,R&D,Tata Steel Recycling,WM-2018Q1-623550,27.71
2018,Q1,Hazardous,Sludge (Process),36.091,Co-processing,29.2,Bengaluru Tech Park,R&D,Hulladek Recycling,WM-2018Q1-588211,19.42
2018,Q1,Hazardous,Chemical Containers,11.514,Authorised TSDF,64.3,Bengaluru Tech Park,R&D,ALMA Recyclers,WM-2018Q1-795428,5.89
2018,Q1,Hazardous,E-Waste,11.185,Authorised Recycler,89.8,Bengaluru Tech Park,R&D,Antony Lara Enviro,WM-2018Q1-434456,16.45
2018,Q1,Hazardous,Lab Solvents,6.327,Incineration,76.6,Bengaluru Tech Park,R&D,ALMA Recyclers,WM-2018Q1-553157,6.02
2018,Q1,Non-Hazardous,Paper,22.834,Recycling,86.0,Surat Polymer Lab,R&D,Re Sustainability,WM-2018Q1-672159,12.21
2018,Q1,Non-Hazardous,Plastic (Recyclable),25.895,Recycling,89.3,Surat Polymer Lab,R&D,Saahas Zero Waste,WM-2018Q1-998485,8.89
2018,Q1,Non-Hazardous,Plastic (Mixed),16.569,Co-processing,41.8,Surat Polymer Lab,R&D,Antony Lara Enviro,WM-2018Q1-661388,4.62
2018,Q1,Non-Hazardous,Wood Pallets,13.307,Recycling,80.6,Surat Polymer Lab,R&D,Hulladek Recycling,WM-2018Q1-112256,6.16
2018,Q1,Non-Hazardous,Glass,6.062,Recycling,88.6,Surat Polymer Lab,R&D,Eco Recycling Ltd,WM-2018Q1-353731,6.75
2018,Q1,Non-Hazardous,Metal Scrap,23.798,Recycling,89.9,Surat Polymer Lab,R&D,Tata Steel Recycling,WM-2018Q1-144274,27.77
2018,Q1,Non-Hazardous,Construction Debris,24.069,Landfill,55.1,Surat Polymer Lab,R&D,Antony Lara Enviro,WM-2018Q1-991567,12.39
2018,Q1,Non-Hazardous,Food Waste,7.083,Composting,73.3,Surat Polymer Lab,R&D,Eco Recycling Ltd,WM-2018Q1-563592,1.67
2018,Q1,Hazardous,Spent Catalyst,14.884,Authorised TSDF,63.6,Surat Polymer Lab,R&D,Hulladek Recycling,WM-2018Q1-897844,17.87
2018,Q1,Hazardous,Used Oil,19.619,Re-refining,93.3,Surat Polymer Lab,R&D,ALMA Recyclers,WM-2018Q1-053016,15.2
2018,Q1,Hazardous,Sludge (Process),32.049,Co-processing,31.1,Surat Polymer Lab,R&D,Hulladek Recycling,WM-2018Q1-158746,7.67
2018,Q1,Hazardous,Chemical Containers,11.915,Authorised TSDF,60.9,Surat Polymer Lab,R&D,Hulladek Recycling,WM-2018Q1-966601,16.28
2018,Q1,Hazardous,E-Waste,9.62,Authorised Recycler,92.3,Surat Polymer Lab,R&D,Antony Lara Enviro,WM-2018Q1-875600,7.84
2018,Q1,Hazardous,Lab Solvents,5.476,Incineration,75.7,Surat Polymer Lab,R&D,Hulladek Recycling,WM-2018Q1-756899,1.06
2018,Q1,Non-Hazardous,Paper,15.384,Recycling,94.4,Hyderabad Catalysis Lab,R&D,Hulladek Recycling,WM-2018Q1-427647,14.89
2018,Q1,Non-Hazardous,Plastic (Recyclable),17.365,Recycling,82.3,Hyderabad Catalysis Lab,R&D,Antony Lara Enviro,WM-2018Q1-318114,26.14
2018,Q1,Non-Hazardous,Plastic (Mixed),13.329,Co-processing,38.0,Hyderabad Catalysis Lab,R&D,Tata Steel Recycling,WM-2018Q1-416876,9.13
2018,Q1,Non-Hazardous,Wood Pallets,7.908,Recycling,78.0,Hyderabad Catalysis Lab,R&D,Re Sustainability,WM-2018Q1-718269,6.81
2018,Q1,Non-Hazardous,Glass,4.943,Recycling,93.8,Hyderabad Catalysis Lab,R&D,Eco Recycling Ltd,WM-2018Q1-109219,4.71
2018,Q1,Non-Hazardous,Metal Scrap,19.615,Recycling,91.7,Hyderabad Catalysis Lab,R&D,ALMA Recyclers,WM-2018Q1-538260,7.97
2018,Q1,Non-Hazardous,Construction Debris,17.627,Landfill,53.7,Hyderabad Catalysis Lab,R&D,Eco Recycling Ltd,WM-2018Q1-763919,19.2
2018,Q1,Non-Hazardous,Food Waste,8.324,Composting,68.4,Hyderabad Catalysis Lab,R&D,Saahas Zero Waste,WM-2018Q1-319080,6.59
2018,Q1,Hazardous,Spent Catalyst,15.967,Authorised TSDF,58.8,Hyderabad Catalysis Lab,R&D,Eco Recycling Ltd,WM-2018Q1-291831,11.64
2018,Q1,Hazardous,Used Oil,21.524,Re-refining,91.7,Hyderabad Catalysis Lab,R&D,Hulladek Recycling,WM-2018Q1-744493,24.93
2018,Q1,Hazardous,Sludge (Process),27.143,Co-processing,29.8,Hyderabad Catalysis Lab,R&D,Ramky Enviro,WM-2018Q1-033642,21.56
2018,Q1,Hazardous,Chemical Containers,11.024,Authorised TSDF,62.1,Hyderabad Catalysis Lab,R&D,Antony Lara Enviro,WM-2018Q1-572615,2.34
2018,Q1,Hazardous,E-Waste,7.232,Authorised Recycler,94.5,Hyderabad Catalysis Lab,R&D,Tata Steel Recycling,WM-2018Q1-879886,9.95
2018,Q1,Hazardous,Lab Solvents,5.15,Incineration,78.1,Hyderabad Catalysis Lab,R&D,Hulladek Recycling,WM-2018Q1-150886,6.01
2018,Q1,Non-Hazardous,Paper,17.375,Recycling,95.9,Chennai Office,Office,Antony Lara Enviro,WM-2018Q1-686334,6.06
2018,Q1,Non-Hazardous,Plastic (Recyclable),17.971,Recycling,84.2,Chennai Office,Office,Hulladek Recycling,WM-2018Q1-789465,8.98
2018,Q1,Non-Hazardous,Plastic (Mixed),15.942,Co-processing,38.8,Chennai Office,Office,Tata Steel Recycling,WM-2018Q1-697105,8.28
2018,Q1,Non-Hazardous,Wood Pallets,10.888,Recycling,77.9,Chennai Office,Office,Ramky Enviro,WM-2018Q1-246238,13.54
2018,Q1,Non-Hazardous,Glass,4.275,Recycling,96.6,Chennai Office,Office,Hulladek Recycling,WM-2018Q1-004763,6.6
2018,Q1,Non-Hazardous,Metal Scrap,21.356,Recycling,95.1,Chennai Office,Office,Saahas Zero Waste,WM-2018Q1-569319,20.22
2018,Q1,Non-Hazardous,Construction Debris,17.227,Landfill,53.5,Chennai Office,Office,Ramky Enviro,WM-2018Q1-350062,13.12
2018,Q1,Non-Hazardous,Food Waste,5.783,Composting,70.2,Chennai Office,Office,Re Sustainability,WM-2018Q1-794901,6.97
2018,Q1,Hazardous,Spent Catalyst,12.671,Authorised TSDF,63.7,Chennai Office,Office,Ramky Enviro,WM-2018Q1-815748,8.65
2018,Q1,Hazardous,Used Oil,21.472,Re-refining,88.4,Chennai Office,Office,Ramky Enviro,WM-2018Q1-411510,24.83
2018,Q1,Hazardous,Sludge (Process),23.131,Co-processing,30.7,Chennai Office,Office,Tata Steel Recycling,WM-2018Q1-800251,28.58
2018,Q1,Hazardous,Chemical Containers,10.089,Authorised TSDF,64.0,Chennai Office,Office,Antony Lara Enviro,WM-2018Q1-391892,6.58
2018,Q1,Hazardous,E-Waste,7.877,Authorised Recycler,88.0,Chennai Office,Office,Antony Lara Enviro,WM-2018Q1-234095,11.45
2018,Q1,Hazardous,Lab Solvents,4.694,Incineration,74.0,Chennai Office,Office,Re Sustainability,WM-2018Q1-115394,4.27
2018,Q1,Non-Hazardous,Paper,16.703,Recycling,96.4,Delhi Sales Hub,Office,Ramky Enviro,WM-2018Q1-869998,14.18
2018,Q1,Non-Hazardous,Plastic (Recyclable),21.472,Recycling,88.8,Delhi Sales Hub,Office,ALMA Recyclers,WM-2018Q1-726288,15.54
2018,Q1,Non-Hazardous,Plastic (Mixed),11.994,Co-processing,41.9,Delhi Sales Hub,Office,Ramky Enviro,WM-2018Q1-859227,12.98
2018,Q1,Non-Hazardous,Wood Pallets,9.438,Recycling,76.5,Delhi Sales Hub,Office,Hulladek Recycling,WM-2018Q1-310095,5.95
2018,Q1,Non-Hazardous,Glass,5.494,Recycling,93.1,Delhi Sales Hub,Office,Hulladek Recycling,WM-2018Q1-551570,3.07
2018,Q1,Non-Hazardous,Metal Scrap,24.86,Recycling,91.8,Delhi Sales Hub,Office,Eco Recycling Ltd,WM-2018Q1-245061,8.13
2018,Q1,Non-Hazardous,Construction Debris,18.943,Landfill,55.2,Delhi Sales Hub,Office,Hulladek Recycling,WM-2018Q1-524846,29.29
2018,Q1,Non-Hazardous,Food Waste,8.127,Composting,70.7,Delhi Sales Hub,Office,Hulladek Recycling,WM-2018Q1-761431,10.01
2018,Q1,Hazardous,Spent Catalyst,14.039,Authorised TSDF,62.3,Delhi Sales Hub,Office,Eco Recycling Ltd,WM-2018Q1-700005,18.33
2018,Q1,Hazardous,Used Oil,16.311,Re-refining,92.3,Delhi Sales Hub,Office,Saahas Zero Waste,WM-2018Q1-735768,9.31
2018,Q1,Hazardous,Sludge (Process),27.867,Co-processing,29.1,Delhi Sales Hub,Office,ALMA Recyclers,WM-2018Q1-475993,30.04
2018,Q1,Hazardous,Chemical Containers,9.627,Authorised TSDF,62.4,Delhi Sales Hub,Office,Saahas Zero Waste,WM-2018Q1-164441,6.3
2018,Q1,Hazardous,E-Waste,8.393,Authorised Recycler,89.2,Delhi Sales Hub,Office,Antony Lara Enviro,WM-2018Q1-322238,12.75
2018,Q1,Hazardous,Lab Solvents,3.847,Incineration,75.8,Delhi Sales Hub,Office,Ramky Enviro,WM-2018Q1-440939,4.42
2018,Q1,Non-Hazardous,Paper,12.565,Recycling,93.6,Ahmedabad Office,Office,ALMA Recyclers,WM-2018Q1-586130,18.98
2018,Q1,Non-Hazardous,Plastic (Recyclable),15.4,Recycling,81.2,Ahmedabad Office,Office,Saahas Zero Waste,WM-2018Q1-720960,8.04
2018,Q1,Non-Hazardous,Plastic (Mixed),11.797,Co-processing,42.7,Ahmedabad Office,Office,Tata Steel Recycling,WM-2018Q1-616136,18.09
2018,Q1,Non-Hazardous,Wood Pallets,8.714,Recycling,75.5,Ahmedabad Office,Office,Ramky Enviro,WM-2018Q1-314743,12.33
2018,Q1,Non-Hazardous,Glass,3.854,Recycling,92.3,Ahmedabad Office,Office,Tata Steel Recycling,WM-2018Q1-923793,5.56
2018,Q1,Non-Hazardous,Metal Scrap,20.279,Recycling,91.7,Ahmedabad Office,Office,Ramky Enviro,WM-2018Q1-769696,23.43
