company,year,sector,roa,asset_turnover,working_capital,working_cap_turnover,net_debt_to_ebitda,interest_coverage,fcf,ebitda_margin,esg_capex_pct,green_assets_pct,scope1_2_emissions,esg_score,carbon_intensity_per_revenue,esg_capex_per_revenue
Argo Aggregates Group,1996,Cement & Construction Materials,0.032262,0.319549,-638.9,-5.9947,5.2457,1.4799,354.98,0.200773,1.22011,0.037264,276127.7,71.05,72.0953,0.101064
Argo Aggregates Group,1997,Cement & Construction Materials,0.018216,0.289565,945.54,3.9284,5.464,1.5042,450.54,0.206559,1.537554,0.055398,329151.27,69.79,88.613,0.097933
Argo Aggregates Group,1998,Cement & Construction Materials,0.037164,0.301935,-46.9,-85.2808,4.3062,2.5462,492.37,0.280306,0.948099,0.076044,269833.86,68.49,67.464,0.100251
Argo Aggregates Group,1999,Cement & Construction Materials,0.013868,0.316074,1855.46,2.4014,4.4568,1.4412,433.34,0.204064,0.653277,0.02867,362921.06,72.75,81.4526,0.055151
Argo Aggregates Group,2000,Cement & Construction Materials,0.024687,0.27972,758.67,5.5632,6.7623,1.5321,-55.65,0.169902,1.158243,0.103282,383549.12,71.77,90.8753,0.15698
Argo Aggregates Group,2001,Cement & Construction Materials,0.013348,0.286197,-377.94,-12.2922,3.957,1.3738,260.56,0.177325,0.934042,0.057013,351533.18,73.67,75.6683,0.092147
Argo Aggregates Group,2002,Cement & Construction Materials,0.023365,0.294124,2547.38,1.9155,9.0117,0.8526,-69.97,0.091413,0.551858,0.040888,402474.36,73.46,82.4807,0.054281
Argo Aggregates Group,2003,Cement & Construction Materials,0.022235,0.297937,-1308.43,-3.9714,5.3443,1.3947,269.44,0.204591,1.142484,0.07237,406023.75,77.56,78.1366,0.134572
Argo Aggregates Group,2004,Cement & Construction Materials,0.02952,0.310434,257.27,22.0431,4.6312,3.2538,692.3,0.21118,1.899521,0.11458,485846.12,75.82,85.6716,0.120341
Argo Aggregates Group,2005,Cement & Construction Materials,0.022299,0.295032,1215.46,4.8837,4.2721,2.2608,425.62,0.193225,0.643005,0.104623,411355.65,76.75,69.2993,0.069738
Argo Aggregates Group,2006,Cement & Construction Materials,0.022461,0.296609,148.73,43.4821,5.0939,2.1968,393.43,0.207291,0.740502,0.100343,467272.55,76.19,72.2538,0.094634
Argo Aggregates Group,2007,Cement & Construction Materials,0.017036,0.297583,1962.79,3.3222,4.1667,3.1165,739.7,0.264005,0.619938,0.081855,492570.73,76.26,75.5394,0.05083
Argo Aggregates Group,2008,Cement & Construction Materials,0.021012,0.297625,1465.27,4.7432,6.8483,1.9045,332.78,0.183797,1.253499,0.080792,407223.36,80.54,58.5932,0.091482
Argo Aggregates Group,2009,Cement & Construction Materials,0.039507,0.311666,391.17,18.6832,4.3522,2.4155,592.44,0.221188,3.081945,0.069762,501434.81,81.49,68.6117,0.203738
Argo Aggregates Group,2010,Cement & Construction Materials,0.035656,0.330022,2653.78,3.2589,3.5616,2.4641,637.73,0.279658,1.001068,0.114641,606062.81,78.7,70.0773,0.130063
Argo Aggregates Group,2011,Cement & Construction Materials,0.015724,0.306378,489.48,17.5747,2.6541,2.2212,750.58,0.262466,1.672207,0.058998,579258.21,78.78,67.3364,0.179767
Argo Aggregates Group,2012,Cement & Construction Materials,0.019823,0.270903,3373.8,2.3837,8.6214,1.3093,-159.81,0.156026,1.399431,0.044621,536817.11,82.41,66.7516,0.174398
Argo Aggregates Group,2013,Cement & Construction Materials,0.028596,0.283511,1972.53,4.3692,4.4361,1.6014,686.17,0.18581,0.679847,0.053895,571722.06,84.51,66.3383,0.063518
Argo Aggregates Group,2014,Cement & Construction Materials,0.014438,0.322933,768.06,12.963,4.3082,2.513,632.94,0.2286,2.391845,0.05735,658495.3,80.84,66.138,0.21329
Argo Aggregates Group,2015,Cement & Construction Materials,0.037671,0.317802,2152.75,5.0685,3.073,2.1698,1590.49,0.222762,3.288524,0.043337,462809.95,83.27,42.4163,0.2101
Argo Aggregates Group,2016,Cement & Construction Materials,0.038207,0.320376,-3754.91,-2.9333,3.792,1.6777,962.51,0.231038,2.821779,0.13735,608179.81,83.19,55.2178,0.212708
Argo Aggregates Group,2017,Cement & Construction Materials,0.032866,0.295835,3588.4,3.2427,2.7872,2.8086,1719.09,0.24533,0.976597,0.120978,627073.62,85.96,53.8907,0.073447
Argo Aggregates Group,2018,Cement & Construction Materials,0.031617,0.32418,2146.41,5.9319,5.4568,2.0006,1371.29,0.189228,2.696713,0.140964,743890.2,84.27,58.4255,0.179917
Argo Aggregates Group,2019,Cement & Construction Materials,0.021104,0.327829,3004.16,4.6043,3.1958,2.4986,829.43,0.21502,0.717981,0.109521,701143.98,85.2,50.6894,0.079909
Argo Aggregates Group,2020,Cement & Construction Materials,0.025193,0.309927,-125.59,-109.3666,3.9824,4.0049,727.08,0.287835,0.950801,0.156495,710269.68,90.76,51.7111,0.130779
Argo Aggregates Group,2021,Cement & Construction Materials,0.033201,0.299113,4856.92,3.0693,4.7779,2.7382,1043.13,0.246477,1.019395,0.059032,794529.51,89.36,53.2971,0.139233
Argo Aggregates Group,2022,Cement & Construction Materials,0.0199,0.295111,-2147.59,-6.8191,4.1086,2.134,1446.47,0.211504,1.578428,0.127959,749515.47,89.22,51.1805,0.105394
Argo Aggregates Group,2023,Cement & Construction Materials,0.034122,0.316958,5181.07,3.1038,3.3441,1.724,1489.52,0.200951,1.256507,0.104791,672657.07,89.02,41.8293,0.084778
Argo Aggregates Group,2024,Cement & Construction Materials,0.041128,0.35043,1312.86,14.7508,2.5067,2.3799,2487.11,0.250988,3.851096,0.164059,913651.96,89.2,47.1788,0.241525
Argo Renewables Group,1989,Renewables & Utilities,0.02562,0.25226,1138.88,4.3862,3.353,1.9458,127.88,0.225149,0.594153,0.038571,43358.67,41.44,8.6798,0.082839
Argo Renewables Group,1990,Renewables & Utilities,0.019574,0.262116,1489.85,3.6247,4.2265,1.4577,315.77,0.19641,1.613898,0.039653,68246.32,44.7,12.6378,0.133019
Argo Renewables Group,1991,Renewables & Utilities,0.006966,0.261618,4006.41,1.5566,5.2507,1.8265,477.43,0.246132,0.97307,0.082089,52587.42,46.95,8.4325,0.09508
Argo Renewables Group,1992,Renewables & Utilities,0.023684,0.26821,845.17,7.9519,4.8755,2.2371,814.54,0.264426,0.437124,0.050001,68062.55,49.77,10.1272,0.044129
Argo Renewables Group,1993,Renewables & Utilities,0.029335,0.26968,3184.19,2.3267,5.8568,1.0556,354.09,0.155868,1.154247,0.03069,71572.28,49.66,9.6608,0.11539
Argo Renewables Group,1994,Renewables & Utilities,0.015429,0.280728,129.2,67.6147,4.5167,1.6506,698.19,0.265815,1.038872,0.063005,85320.69,48.85,9.7668,0.14027
Argo Renewables Group,1995,Renewables & Utilities,0.026456,0.266043,-243.53,-36.9992,5.0469,1.4937,1175.56,0.248063,0.829383,0.071433,77719.42,50.33,8.6255,0.07437
Argo Renewables Group,1996,Renewables & Utilities,0.017281,0.274144,2272.92,4.5538,3.2089,2.1351,1376.32,0.275479,0.718841,0.104839,77387.46,52.62,7.4768,0.075945
Argo Renewables Group,1997,Renewables & Utilities,0.028818,0.261538,5858.98,1.9586,3.4513,2.1745,1321.72,0.23485,1.066537,0.047908,100073.94,56.0,8.7209,0.090195
Argo Renewables Group,1998,Renewables & Utilities,0.026799,0.285674,5770.62,2.3484,6.3041,2.0316,1140.53,0.167243,0.795103,0.108519,117255.12,59.32,8.6523,0.054053
Argo Renewables Group,1999,Renewables & Utilities,0.023129,0.27011,2860.82,4.6274,3.3452,2.7549,755.04,0.269275,0.403386,0.039962,140740.08,60.96,10.6314,0.054051
Argo Renewables Group,2000,Renewables & Utilities,0.032879,0.281067,-1962.5,-7.8122,5.3047,1.3575,428.76,0.168683,0.598997,0.126001,124333.21,60.2,8.1096,0.066866
Argo Renewables Group,2001,Renewables & Utilities,0.021785,0.280936,-1196.54,-14.1803,4.6415,2.8808,2446.44,0.237069,1.059937,0.129101,143560.94,60.94,8.461,0.067913
Argo Renewables Group,2002,Renewables & Utilities,0.014939,0.260352,-424.88,-43.7243,3.429,2.2576,1576.67,0.242122,0.806335,0.129905,166926.02,62.77,8.9853,0.103565
Argo Renewables Group,2003,Renewables & Utilities,0.024135,0.301602,9191.35,2.4038,4.0252,1.5351,1913.94,0.22852,0.986243,0.097379,197112.3,67.36,8.9213,0.06895
Argo Renewables Group,2004,Renewables & Utilities,0.026257,0.27808,7193.0,3.1823,3.93,2.7836,3264.63,0.243673,2.208987,0.093453,172692.9,66.2,7.5443,0.186177
Argo Renewables Group,2005,Renewables & Utilities,0.021383,0.318573,-7681.11,-3.7393,4.8727,2.2297,2288.04,0.24516,0.5101,0.136731,207727.39,70.24,7.2323,0.04971
Argo Renewables Group,2006,Renewables & Utilities,0.037972,0.301034,6546.52,4.6335,2.6093,2.5578,3843.52,0.244622,1.63269,0.042898,181774.42,71.44,5.9926,0.106225
Argo Renewables Group,2007,Renewables & Utilities,0.017381,0.284705,-739.17,-42.0896,4.903,2.4202,3390.83,0.222811,1.390987,0.059264,269726.63,75.06,8.6697,0.109057
Argo Renewables Group,2008,Renewables & Utilities,0.02281,0.254437,15253.68,2.1518,5.3293,1.8321,3974.75,0.239314,4.374011,0.100751,322269.91,75.61,9.8184,0.26316
Argo Renewables Group,2009,Renewables & Utilities,0.042372,0.310649,-11733.44,-3.5351,3.4673,2.3934,2901.77,0.215543,0.394015,0.147654,255726.22,76.93,6.1651,0.049419
Argo Renewables Group,2010,Renewables & Utilities,0.017122,0.269824,19823.5,2.1705,2.6405,2.1924,1855.86,0.262873,1.281838,0.075413,296160.04,78.3,6.8832,0.169416
Argo Renewables Group,2011,Renewables & Utilities,0.027257,0.262111,-4036.94,-11.377,4.8932,2.0435,6499.65,0.260636,3.44843,0.164611,370011.2,80.03,8.0563,0.264348
Argo Renewables Group,2012,Renewables & Utilities,0.031843,0.305941,11469.61,4.6734,2.5779,2.8179,4861.71,0.315935,0.735015,0.066583,428867.28,82.82,8.001,0.095002
Argo Renewables Group,2013,Renewables & Utilities,0.026007,0.306781,10260.21,5.8403,3.6629,2.3393,10179.72,0.271628,3.814042,0.165175,337993.39,84.39,5.6405,0.248844
Argo Renewables Group,2014,Renewables & Utilities,0.025372,0.315843,28086.34,2.4376,4.7147,1.7798,6642.13,0.229419,1.030402,0.126574,402504.53,87.54,5.8792,0.090636
Argo Renewables Group,2015,Renewables & Utilities,0.021148,0.316219,15416.93,5.142,3.1616,2.3179,6824.03,0.197429,2.429407,0.193466,478157.81,88.12,6.0317,0.183226
Argo Renewables Group,2016,Renewables & Utilities,0.02538,0.303443,15130.06,5.244,3.7898,1.7037,1339.06,0.162703,2.198244,0.139892,511079.75,91.82,6.4414,0.199488
Argo Renewables Group,2017,Renewables & Utilities,0.020888,0.297854,20568.51,4.3429,3.6959,2.0069,14227.03,0.251792,5.024164,0.064159,549498.09,93.06,6.1515,0.306639
Argo Renewables Group,2018,Renewables & Utilities,0.0229,0.276594,-12650.22,-7.3691,4.1549,1.5598,1358.9,0.16766,1.480017,0.085805,494042.99,90.1,5.2997,0.144916
Argo Renewables Group,2019,Renewables & Utilities,0.021837,0.283389,25230.67,4.1938,4.4344,1.4822,3554.38,0.214786,0.958666,0.199426,697737.59,93.9,6.5941,0.111924
Argo Renewables Group,2020,Renewables & Utilities,0.021245,0.307274,39553.59,3.3328,5.3715,3.0818,15742.24,0.243222,0.915174,0.171788,775579.07,95.0,5.8835,0.097527
Argo Renewables Group,2021,Renewables & Utilities,0.01595,0.323838,62286.97,2.3221,4.9606,3.5363,10946.7,0.233214,0.843781,0.055785,953136.85,95.0,6.5898,0.093068
Argo Renewables Group,2022,Renewables & Utilities,0.007793,0.29464,33048.11,4.3796,4.1339,2.5378,7391.07,0.235794,1.072931,0.191673,634560.52,95.0,4.3842,0.150072
Argo Renewables Group,2023,Renewables & Utilities,0.030785,0.325288,75296.28,2.2692,4.3839,2.9848,13279.91,0.251558,2.169108,0.225858,736267.49,95.0,4.3091,0.271018
Argo Renewables Group,2024,Renewables & Utilities,0.037571,0.337031,18190.03,10.9161,3.3006,2.8749,11029.43,0.188785,1.778886,0.235486,845700.28,95.0,4.2591,0.190242
Argo Steel Co,1989,Steel & Metals,0.027186,0.352102,377.7,5.8562,5.9418,1.192,118.5,0.151035,1.016336,0.035079,240442.76,58.7,108.7056,0.088039
Argo Steel Co,1990,Steel & Metals,0.034341,0.320618,597.06,3.6066,3.7144,3.9911,281.4,0.265524,0.934644,0.068796,220991.48,64.79,102.6278,0.109514
Argo Steel Co,1991,Steel & Metals,0.023774,0.286679,-222.87,-9.8435,5.1671,1.958,167.26,0.231199,0.85388,0.048277,289812.75,66.81,132.1042,0.073625
Argo Steel Co,1992,Steel & Metals,0.034236,0.333989,-127.7,-20.7319,5.1509,2.4016,68.57,0.1645,1.108327,0.057278,310829.78,67.8,117.4063,0.097232
Argo Steel Co,1993,Steel & Metals,0.033194,0.330852,1094.09,2.4464,4.2693,2.8468,227.63,0.223588,1.514087,0.081415,298511.16,65.46,111.5275,0.098383
Argo Steel Co,1994,Steel & Metals,0.025437,0.332355,568.21,5.0828,3.837,1.902,237.89,0.27669,0.313394,0.101755,314997.55,70.34,109.0685,0.03521
Argo Steel Co,1995,Steel & Metals,0.010152,0.337367,415.94,7.3765,4.3906,3.0153,117.15,0.208119,0.38041,0.092208,279976.34,67.87,91.251,0.0491
Argo Steel Co,1996,Steel & Metals,0.019547,0.309169,600.61,5.2922,2.4534,2.2322,299.74,0.250316,1.144566,0.023794,409066.95,73.8,128.6965,0.134581
Argo Steel Co,1997,Steel & Metals,0.021044,0.334469,227.5,15.8415,4.3199,1.928,283.72,0.213991,0.761494,0.087095,346285.77,72.2,96.0856,0.059241
Argo Steel Co,1998,Steel & Metals,0.021222,0.319469,-772.98,-4.7037,3.7231,3.0716,192.71,0.219973,1.057508,0.025385,450944.67,71.2,124.027,0.14212
Argo Steel Co,1999,Steel & Metals,0.038773,0.334315,378.1,10.6385,5.0748,2.1515,422.43,0.249708,0.383638,0.074261,397487.23,74.42,98.8179,0.043253
Argo Steel Co,2000,Steel & Metals,0.026001,0.337666,420.12,10.6184,2.7378,3.3866,595.17,0.234549,2.007117,0.060668,472853.45,74.02,105.9967,0.132133
Argo Steel Co,2001,Steel & Metals,0.041179,0.355499,-420.2,-11.7105,4.5737,2.2594,502.06,0.221541,0.800594,0.064262,406634.84,79.85,82.6364,0.054788
Argo Steel Co,2002,Steel & Metals,0.031096,0.342217,1.42,3522.6972,3.8316,2.3207,393.25,0.228384,1.271036,0.047717,461971.67,77.99,92.3531,0.132083
Argo Steel Co,2003,Steel & Metals,0.03075,0.355103,-8.22,-668.2032,4.2033,2.5228,99.46,0.223594,0.824067,0.075197,408421.91,82.95,74.3582,0.110341
Argo Steel Co,2004,Steel & Metals,0.019301,0.332645,1418.69,3.7727,4.2824,1.9444,525.21,0.189066,1.273401,0.120763,553905.51,83.63,103.4881,0.07864
Argo Steel Co,2005,Steel & Metals,0.027343,0.365152,1333.11,4.4383,4.0245,2.3845,695.3,0.247188,0.934682,0.100047,501799.95,86.65,84.8095,0.101383
Argo Steel Co,2006,Steel & Metals,0.013414,0.367629,403.23,15.6795,3.4739,4.9701,593.16,0.261814,1.189975,0.094752,517948.45,87.94,81.9224,0.107841
Argo Steel Co,2007,Steel & Metals,0.034049,0.330302,126.38,47.7446,3.7008,1.7411,580.36,0.217136,0.836363,0.066285,589270.67,86.68,97.659,0.073668
Argo Steel Co,2008,Steel & Metals,0.027814,0.370995,-184.63,-38.9358,2.9625,4.0051,1218.14,0.32,1.020798,0.06486,698594.6,86.36,97.1794,0.062815
Argo Steel Co,2009,Steel & Metals,0.021614,0.315261,955.97,7.4454,2.6506,2.4172,679.71,0.249708,1.380511,0.101747,595469.0,88.34,83.6615,0.103026
Argo Steel Co,2010,Steel & Metals,0.053167,0.374597,-426.96,-20.2814,3.0455,5.6774,883.58,0.319999,1.350798,0.041531,478245.37,90.44,55.2287,0.166911
Argo Steel Co,2011,Steel & Metals,0.005096,0.339751,2832.24,2.9551,3.3032,2.1452,-121.04,0.18287,0.708788,0.149079,659783.96,91.27,78.8303,0.097864
Argo Steel Co,2012,Steel & Metals,0.015116,0.314182,-561.88,-14.8339,4.809,1.5704,250.45,0.184953,0.739604,0.050791,536893.35,95.0,64.4153,0.076909
Argo Steel Co,2013,Steel & Metals,0.036993,0.341177,2438.1,3.7714,3.6776,2.0126,423.95,0.213009,0.40312,0.112461,708866.95,94.67,77.0928,0.053539
Argo Steel Co,2014,Steel & Metals,0.031531,0.351577,2344.43,4.1624,5.0258,1.6093,136.92,0.186192,0.757908,0.172034,686581.38,95.0,70.3583,0.084343
Argo Steel Co,2015,Steel & Metals,0.040285,0.338131,-966.94,-10.8424,3.3721,1.8448,799.55,0.201678,1.759962,0.096134,792914.11,95.0,75.6312,0.198163
Argo Steel Co,2016,Steel & Metals,0.023264,0.370674,2588.09,4.4956,2.9573,3.1222,775.67,0.268853,1.518327,0.06323,796077.82,95.0,68.4209,0.212547
Argo Steel Co,2017,Steel & Metals,0.014913,0.336618,6065.81,2.0095,3.9797,2.8454,664.87,0.201937,0.617176,0.133909,909274.4,95.0,74.5949,0.053796
Argo Steel Co,2018,Steel & Metals,0.035779,0.36633,-204.78,-65.9979,4.8577,2.622,382.61,0.188533,1.538142,0.133446,771811.8,95.0,57.1075,0.186057
Argo Steel Co,2019,Steel & Metals,0.024588,0.388721,3594.02,4.0958,3.8854,2.4844,296.69,0.148181,1.058495,0.107414,963565.6,95.0,65.4578,0.100751
Argo Steel Co,2020,Steel & Metals,0.031744,0.36278,578.28,24.9422,1.8975,2.8902,2393.81,0.32,2.400684,0.121366,986226.8,95.0,68.3761,0.233443
Argo Steel Co,2021,Steel & Metals,0.042824,0.386081,-2204.47,-7.218,2.6955,3.0237,1333.08,0.220902,1.999487,0.082573,962879.05,95.0,60.5136,0.144443
Argo Steel Co,2022,Steel & Metals,0.053849,0.371153,1087.78,15.6919,2.9818,4.2693,2900.01,0.270635,3.249766,0.062262,1131440.51,95.0,66.2848,0.221558
Argo Steel Co,2023,Steel & Metals,0.013716,0.38199,691.25,26.4498,3.471,3.4681,1861.75,0.235421,2.604149,0.216743,911500.79,95.0,49.8539,0.241912
Argo Steel Co,2024,Steel & Metals,0.037649,0.354421,3066.56,6.3101,3.7804,2.8248,1422.31,0.230589,1.939355,0.191253,1071358.78,95.0,55.3669,0.266338
Auriga Agro Inputs,1989,Chemicals (Specialty),0.018365,0.301248,315.56,4.862,6.6293,1.6932,36.84,0.173304,0.345032,0.065718,26263.55,45.95,17.1183,0.036331
Auriga Agro Inputs,1990,Chemicals (Specialty),0.028895,0.3157,-195.5,-8.3567,4.52,2.0276,50.62,0.187308,0.442634,0.030543,23844.29,43.5,14.595,0.054195
Auriga Agro Inputs,1991,Chemicals (Specialty),0.028905,0.304404,-193.51,-8.6907,4.8716,2.593,147.96,0.23245,0.535202,0.072299,23597.42,45.81,14.0316,0.050989
Auriga Agro Inputs,1992,Chemicals (Specialty),0.025897,0.346738,159.56,12.8597,5.0705,2.0372,247.35,0.206258,1.589204,0.087909,33593.35,51.55,16.3718,0.111048
Auriga Agro Inputs,1993,Chemicals (Specialty),0.015956,0.295248,141.57,14.4798,5.6454,2.1515,119.86,0.180359,0.434249,0.034341,28988.99,48.88,14.1416,0.044397
Auriga Agro Inputs,1994,Chemicals (Specialty),0.026165,0.346938,372.56,6.6423,5.0072,2.8208,206.14,0.20137,0.815386,0.057422,32882.74,52.81,13.2878,0.080779
Auriga Agro Inputs,1995,Chemicals (Specialty),0.043586,0.338201,703.89,3.6815,4.2015,1.5884,153.99,0.235766,0.468559,0.041457,44604.43,52.41,17.2129,0.058487
Auriga Agro Inputs,1996,Chemicals (Specialty),0.025503,0.33207,357.45,7.533,3.5218,2.5862,102.98,0.241174,0.661774,0.073579,44732.29,56.92,16.6127,0.090074
Auriga Agro Inputs,1997,Chemicals (Specialty),0.021746,0.35024,392.81,8.2829,4.2874,3.3124,233.52,0.189802,0.38303,0.069395,46919.76,60.14,14.4209,0.034854
Auriga Agro Inputs,1998,Chemicals (Specialty),0.024086,0.328947,688.12,4.7786,6.5885,1.6898,-2.31,0.149875,0.654834,0.060232,52009.67,61.26,15.8167,0.090038
Auriga Agro Inputs,1999,Chemicals (Specialty),0.033168,0.377815,495.19,7.6335,3.5167,3.3989,171.45,0.252305,0.781073,0.072972,50219.46,59.17,13.2855,0.104105
Auriga Agro Inputs,2000,Chemicals (Specialty),0.02431,0.349327,306.38,12.8949,3.274,2.6646,323.62,0.218556,0.513239,0.063487,67023.74,64.04,16.9648,0.063046
Auriga Agro Inputs,2001,Chemicals (Specialty),0.033669,0.346491,550.22,7.8119,2.5761,2.8957,227.67,0.203084,0.91526,0.099554,65895.6,63.71,15.3307,0.121747
Auriga Agro Inputs,2002,Chemicals (Specialty),0.021981,0.370947,653.71,7.4489,3.6558,2.4338,414.13,0.252267,0.850507,0.06165,46909.12,66.03,9.6334,0.104312
Auriga Agro Inputs,2003,Chemicals (Specialty),0.036092,0.364257,343.17,14.6402,4.4599,2.8823,206.63,0.207747,0.867864,0.085939,73176.38,71.28,14.5651,0.112924
Auriga Agro Inputs,2004,Chemicals (Specialty),0.025801,0.35176,781.65,7.1316,4.5957,2.5119,626.08,0.22597,1.347185,0.136908,76994.66,68.21,13.8121,0.084387
Auriga Agro Inputs,2005,Chemicals (Specialty),0.021708,0.329103,9.77,583.8199,3.2498,2.0339,640.17,0.243606,1.696523,0.033202,69589.78,72.4,12.2003,0.145414
Auriga Agro Inputs,2006,Chemicals (Specialty),0.032366,0.355297,-245.99,-25.5853,6.0626,2.0381,198.62,0.142915,0.672296,0.057626,89517.26,76.79,14.2232,0.06755
Auriga Agro Inputs,2007,Chemicals (Specialty),0.023411,0.365202,-906.78,-7.4747,4.3807,3.6263,598.77,0.253016,0.743226,0.038061,98517.93,76.81,14.5351,0.059936
Auriga Agro Inputs,2008,Chemicals (Specialty),0.023772,0.383395,1420.88,5.5363,4.7095,2.352,292.53,0.225245,0.361097,0.046532,100834.85,79.9,12.8184,0.042139
Auriga Agro Inputs,2009,Chemicals (Specialty),0.026974,0.330001,297.52,25.3401,4.8191,1.5941,142.31,0.198021,0.957316,0.131754,81250.98,77.25,10.7771,0.107242
Auriga Agro Inputs,2010,Chemicals (Specialty),0.042784,0.304258,1925.75,4.0599,4.9199,1.7801,523.72,0.191033,1.350005,0.133254,98572.97,83.18,12.6079,0.145171
Auriga Agro Inputs,2011,Chemicals (Specialty),0.033142,0.328837,1884.91,4.8587,3.8494,2.559,708.86,0.219181,1.471833,0.032737,120567.67,80.86,13.1651,0.1597
Auriga Agro Inputs,2012,Chemicals (Specialty),0.040393,0.345998,-2098.32,-4.7287,2.4738,3.0597,1319.58,0.278369,1.354373,0.050254,125988.22,87.66,12.6974,0.120842
Auriga Agro Inputs,2013,Chemicals (Specialty),0.034501,0.352644,606.72,17.4196,2.923,2.6461,1316.14,0.310564,1.076787,0.163307,161657.63,85.68,15.2957,0.133838
Auriga Agro Inputs,2014,Chemicals (Specialty),0.038493,0.3617,2053.93,5.962,3.853,2.4019,726.84,0.192692,1.33336,0.160334,110462.63,90.16,9.0206,0.097084
Auriga Agro Inputs,2015,Chemicals (Specialty),0.034412,0.34264,2312.32,5.4366,3.6421,2.1759,865.66,0.237647,0.576025,0.148768,163993.74,92.71,13.0451,0.079256
Auriga Agro Inputs,2016,Chemicals (Specialty),0.028184,0.367678,890.27,16.412,4.5524,1.9337,100.97,0.184772,0.97146,0.084163,147876.3,91.48,10.1208,0.114152
